subset,task_id,algorithm,original_width,original_depth,original_gates,algiers_depth,algiers_width,algiers_gates,almaden_depth,almaden_width,almaden_gates,armonk_depth,armonk_width,armonk_gates,athens_depth,athens_width,athens_gates,auckland_depth,auckland_width,auckland_gates,belem_depth,belem_width,belem_gates,boeblingen_depth,boeblingen_width,boeblingen_gates,bogota_depth,bogota_width,bogota_gates,brisbane_depth,brisbane_width,brisbane_gates,brooklyn_depth,brooklyn_width,brooklyn_gates,burlington_depth,burlington_width,burlington_gates,cairo_depth,cairo_width,cairo_gates,cambridge_depth,cambridge_width,cambridge_gates,casablanca_depth,casablanca_width,casablanca_gates,cusco_depth,cusco_width,cusco_gates,essex_depth,essex_width,essex_gates,fractional_depth,fractional_width,fractional_gates,geneva_depth,geneva_width,geneva_gates,guadalupe_depth,guadalupe_width,guadalupe_gates,hanoi_depth,hanoi_width,hanoi_gates,jakarta_depth,jakarta_width,jakarta_gates,johannesburg_depth,johannesburg_width,johannesburg_gates,kawasaki_depth,kawasaki_width,kawasaki_gates,kolkata_depth,kolkata_width,kolkata_gates,kyiv_depth,kyiv_width,kyiv_gates,kyoto_depth,kyoto_width,kyoto_gates,lagos_depth,lagos_width,lagos_gates,lima_depth,lima_width,lima_gates,london_depth,london_width,london_gates,manhattan_depth,manhattan_width,manhattan_gates,manila_depth,manila_width,manila_gates,melbourne_depth,melbourne_width,melbourne_gates,montreal_depth,montreal_width,montreal_gates,mumbai_depth,mumbai_width,mumbai_gates,nairobi_depth,nairobi_width,nairobi_gates,osaka_depth,osaka_width,osaka_gates,oslo_depth,oslo_width,oslo_gates,ourense_depth,ourense_width,ourense_gates,paris_depth,paris_width,paris_gates,peekskill_depth,peekskill_width,peekskill_gates,perth_depth,perth_width,perth_gates,prague_depth,prague_width,prague_gates,poughkeepsie_depth,poughkeepsie_width,poughkeepsie_gates,quebec_depth,quebec_width,quebec_gates,quito_depth,quito_width,quito_gates,rochester_depth,rochester_width,rochester_gates,rome_depth,rome_width,rome_gates,santiago_depth,santiago_width,santiago_gates,sherbrooke_depth,sherbrooke_width,sherbrooke_gates,singapore_depth,singapore_width,singapore_gates,sydney_depth,sydney_width,sydney_gates,torino_depth,torino_width,torino_gates,toronto_depth,toronto_width,toronto_gates,valencia_depth,valencia_width,valencia_gates,vigo_depth,vigo_width,vigo_gates,washington_depth,washington_width,washington_gates,yorktown_depth,yorktown_width,yorktown_gates
1,477,qnn,62,615,"{'cx': 7625, 'p': 3782, 'u2': 124, 'ry': 124, 'measure': 62, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},7737,127,"{'rz': 63, 'sx': 63, 'ecr': 65, 'x': 63, 'measure': 62}",3664,65,"{'rz': 62, 'sx': 62, 'cx': 128, 'x': 59, 'measure': 62}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},8211,127,"{'rz': 63, 'sx': 63, 'ecr': 63, 'x': 62, 'measure': 62}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},7842,127,"{'rz': 62, 'sx': 62, 'ecr': 62, 'x': 62, 'measure': 62}",-1,-1,{},7391,127,"{'rz': 62, 'sx': 62, 'ecr': 63, 'x': 62, 'measure': 62}",6019,127,"{'rz': 66, 'sx': 66, 'ecr': 69, 'x': 64, 'measure': 62}",-1,-1,{},-1,-1,{},-1,-1,{},2647,65,"{'rz': 64, 'sx': 64, 'cx': 134, 'x': 56, 'measure': 62}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},7542,127,"{'rz': 62, 'sx': 62, 'ecr': 64, 'x': 62, 'measure': 62}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},10318,127,"{'rz': 63, 'sx': 63, 'ecr': 69, 'x': 63, 'measure': 62}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},9093,127,"{'rz': 63, 'sx': 63, 'ecr': 66, 'x': 63, 'measure': 62}",-1,-1,{},-1,-1,{},6591,133,"{'rz': 63, 'sx': 63, 'cz': 128, 'x': 28, 'measure': 62}",-1,-1,{},-1,-1,{},-1,-1,{},4060,127,"{'rz': 62, 'sx': 62, 'cx': 132, 'x': 56, 'measure': 62}",-1,-1,{}
1,81,random,75,984,"{'cx': 3511, 'u2': 1663, 'cu1': 1348, 'u1': 982, 'h': 873, 'u3': 627, 'ry': 579, 's': 337, 'ccx': 264, 'rxx': 237, 'cu3': 217, 'sdg': 197, 'tdg': 172, 'rz': 169, 't': 153, 'crz': 150, 'cswap': 144, 'cy': 141, 'cry': 129, 'sx': 127, 'ch': 126, 'cp': 126, 'rzz': 123, 'cz': 123, 'x': 121, 'crx': 114, 'swap': 113, 'p': 109, 'measure': 75, 'z': 61, 'u': 54, 'rx': 43, 'y': 40, 'sxdg': 38, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},60964,127,"{'rz': 92, 'sx': 92, 'ecr': 104, 'x': 86, 'measure': 75}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},60706,127,"{'rz': 83, 'sx': 83, 'ecr': 93, 'x': 80, 'measure': 75}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},59902,127,"{'rz': 92, 'sx': 92, 'x': 88, 'ecr': 104, 'measure': 75}",-1,-1,{},60361,127,"{'rz': 75, 'sx': 75, 'ecr': 84, 'x': 74, 'measure': 75}",62007,127,"{'rz': 82, 'sx': 82, 'ecr': 92, 'x': 80, 'measure': 75}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},61232,127,"{'rz': 75, 'sx': 75, 'ecr': 84, 'x': 75, 'measure': 75}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},59497,127,"{'rz': 76, 'sx': 76, 'ecr': 85, 'x': 75, 'measure': 75}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},61370,127,"{'rz': 83, 'sx': 83, 'x': 83, 'ecr': 93, 'measure': 75}",-1,-1,{},-1,-1,{},36715,133,"{'rz': 75, 'sx': 75, 'cz': 168, 'x': 74, 'measure': 75}",-1,-1,{},-1,-1,{},-1,-1,{},19287,127,"{'rz': 79, 'sx': 79, 'cx': 180, 'x': 77, 'measure': 75}",-1,-1,{}
1,389,qpeexact,75,224,"{'cp': 2775, 'h': 148, 'measure': 74, 'swap': 37, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},9281,127,"{'rz': 78, 'sx': 78, 'ecr': 85, 'x': 60, 'measure': 74}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},7852,127,"{'rz': 77, 'sx': 77, 'ecr': 79, 'x': 56, 'measure': 74}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},8347,127,"{'rz': 80, 'sx': 80, 'ecr': 87, 'x': 59, 'measure': 74}",-1,-1,{},9252,127,"{'rz': 81, 'sx': 81, 'ecr': 88, 'x': 57, 'measure': 74}",8219,127,"{'rz': 78, 'sx': 78, 'ecr': 84, 'x': 57, 'measure': 74}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},8163,127,"{'rz': 83, 'sx': 83, 'ecr': 88, 'x': 61, 'measure': 74}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},8266,127,"{'rz': 75, 'sx': 75, 'ecr': 79, 'x': 52, 'measure': 74}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},6697,127,"{'rz': 81, 'sx': 81, 'ecr': 87, 'x': 58, 'measure': 74}",-1,-1,{},-1,-1,{},6561,133,"{'rz': 78, 'sx': 78, 'cz': 145, 'x': 30, 'measure': 74}",-1,-1,{},-1,-1,{},-1,-1,{},3275,127,"{'rz': 75, 'sx': 74, 'cx': 170, 'x': 46, 'measure': 74}",-1,-1,{}
1,94,qftentangled,126,255,"{'cp': 7875, 'h': 127, 'measure': 126, 'cx': 125, 'swap': 63, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},15299,127,"{'rz': 126, 'sx': 126, 'ecr': 142, 'x': 100, 'measure': 126}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},16006,127,"{'rz': 127, 'sx': 127, 'ecr': 143, 'x': 97, 'measure': 126}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},13732,127,"{'rz': 127, 'sx': 127, 'ecr': 143, 'x': 108, 'measure': 126}",-1,-1,{},12920,127,"{'rz': 127, 'sx': 127, 'ecr': 142, 'x': 96, 'measure': 126}",14029,127,"{'rz': 126, 'sx': 126, 'ecr': 142, 'x': 107, 'measure': 126}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},12628,127,"{'rz': 126, 'sx': 126, 'ecr': 142, 'x': 96, 'measure': 126}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},16506,127,"{'rz': 126, 'sx': 126, 'ecr': 142, 'x': 92, 'measure': 126}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},13258,127,"{'rz': 126, 'sx': 126, 'ecr': 142, 'x': 95, 'measure': 126}",-1,-1,{},-1,-1,{},10630,133,"{'sx': 129, 'rz': 124, 'cz': 277, 'x': 11, 'measure': 126}",-1,-1,{},-1,-1,{},-1,-1,{},4946,127,"{'rz': 122, 'cx': 282, 'x': 83, 'sx': 111, 'measure': 126}",-1,-1,{}
1,317,ghz,81,82,"{'measure': 81, 'cx': 80, 'h': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},344,127,"{'rz': 81, 'sx': 81, 'ecr': 80, 'x': 35, 'measure': 81}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},376,127,"{'rz': 81, 'sx': 81, 'ecr': 80, 'x': 30, 'measure': 81}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},351,127,"{'rz': 81, 'sx': 81, 'ecr': 80, 'x': 32, 'measure': 81}",-1,-1,{},362,127,"{'rz': 81, 'sx': 81, 'ecr': 80, 'x': 26, 'measure': 81}",356,127,"{'rz': 81, 'sx': 81, 'ecr': 80, 'x': 35, 'measure': 81}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},357,127,"{'rz': 81, 'sx': 81, 'ecr': 80, 'x': 37, 'measure': 81}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},366,127,"{'rz': 81, 'sx': 81, 'ecr': 80, 'x': 28, 'measure': 81}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},375,127,"{'rz': 81, 'sx': 81, 'ecr': 80, 'x': 22, 'measure': 81}",-1,-1,{},-1,-1,{},244,133,"{'rz': 81, 'sx': 81, 'cz': 80, 'measure': 81}",-1,-1,{},-1,-1,{},-1,-1,{},84,127,"{'rz': 1, 'sx': 1, 'cx': 80, 'measure': 81}",-1,-1,{}
2,183,ghz,80,81,"{'measure': 80, 'cx': 79, 'h': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},362,127,"{'rz': 80, 'sx': 80, 'ecr': 79, 'x': 29, 'measure': 80}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},372,127,"{'rz': 80, 'sx': 80, 'ecr': 79, 'x': 25, 'measure': 80}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},372,127,"{'rz': 80, 'sx': 80, 'ecr': 79, 'x': 22, 'measure': 80}",-1,-1,{},357,127,"{'rz': 80, 'sx': 80, 'ecr': 79, 'x': 27, 'measure': 80}",380,127,"{'rz': 80, 'sx': 80, 'ecr': 79, 'x': 21, 'measure': 80}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},385,127,"{'rz': 80, 'sx': 80, 'ecr': 79, 'x': 21, 'measure': 80}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},351,127,"{'rz': 80, 'sx': 80, 'ecr': 79, 'x': 31, 'measure': 80}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},361,127,"{'rz': 80, 'sx': 80, 'ecr': 79, 'x': 27, 'measure': 80}",-1,-1,{},-1,-1,{},241,133,"{'rz': 80, 'sx': 80, 'cz': 79, 'measure': 80}",-1,-1,{},-1,-1,{},-1,-1,{},83,127,"{'rz': 1, 'sx': 1, 'cx': 79, 'measure': 80}",-1,-1,{}
2,534,ghz,112,113,"{'measure': 112, 'cx': 111, 'h': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},1769,127,"{'rz': 119, 'sx': 119, 'ecr': 127, 'x': 54, 'measure': 112}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},1994,127,"{'rz': 119, 'sx': 119, 'ecr': 125, 'x': 59, 'measure': 112}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},1998,127,"{'rz': 117, 'sx': 117, 'ecr': 124, 'x': 55, 'measure': 112}",-1,-1,{},2210,127,"{'rz': 115, 'sx': 115, 'ecr': 127, 'x': 59, 'measure': 112}",1800,127,"{'rz': 112, 'sx': 112, 'ecr': 115, 'x': 48, 'measure': 112}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},2391,127,"{'rz': 118, 'sx': 118, 'ecr': 129, 'x': 65, 'measure': 112}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},2344,127,"{'rz': 115, 'sx': 115, 'ecr': 125, 'x': 58, 'measure': 112}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},2104,127,"{'rz': 115, 'sx': 115, 'ecr': 120, 'x': 52, 'measure': 112}",-1,-1,{},-1,-1,{},1212,133,"{'sx': 120, 'rz': 88, 'cz': 201, 'x': 3, 'measure': 112}",-1,-1,{},-1,-1,{},-1,-1,{},639,127,"{'x': 8, 'rz': 40, 'cx': 203, 'sx': 40, 'measure': 112}",-1,-1,{}
2,685,qft,51,103,"{'cp': 1275, 'h': 51, 'measure': 51, 'swap': 25, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},4785,127,"{'rz': 51, 'sx': 51, 'x': 30, 'ecr': 52, 'measure': 51}",1704,65,"{'rz': 51, 'sx': 42, 'cx': 106, 'x': 32, 'measure': 51}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},4430,127,"{'rz': 52, 'sx': 52, 'x': 37, 'ecr': 56, 'measure': 51}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},5320,127,"{'x': 38, 'rz': 51, 'sx': 51, 'ecr': 53, 'measure': 51}",-1,-1,{},4253,127,"{'rz': 53, 'sx': 53, 'ecr': 56, 'x': 36, 'measure': 51}",4135,127,"{'rz': 51, 'sx': 51, 'ecr': 54, 'x': 41, 'measure': 51}",-1,-1,{},-1,-1,{},-1,-1,{},1434,65,"{'sx': 42, 'rz': 51, 'cx': 108, 'x': 30, 'measure': 51}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},4841,127,"{'rz': 51, 'sx': 51, 'x': 37, 'ecr': 52, 'measure': 51}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},4362,127,"{'rz': 56, 'sx': 56, 'ecr': 60, 'x': 41, 'measure': 51}",-1,-1,{},1704,53,"{'u1': 51, 'cx': 112, 'u3': 34, 'u2': 41, 'measure': 51}",-1,-1,{},-1,-1,{},4172,127,"{'rz': 51, 'sx': 51, 'ecr': 53, 'x': 39, 'measure': 51}",-1,-1,{},-1,-1,{},3083,133,"{'rz': 53, 'sx': 53, 'cz': 100, 'x': 6, 'measure': 51}",-1,-1,{},-1,-1,{},-1,-1,{},1493,127,"{'rz': 52, 'sx': 41, 'cx': 115, 'x': 29, 'measure': 51}",-1,-1,{}
2,411,random,101,1424,"{'cx': 6666, 'u2': 3042, 'cu1': 2719, 'u1': 1792, 'h': 1645, 'u3': 1152, 'ry': 1008, 's': 622, 'ccx': 472, 'rxx': 462, 'cu3': 458, 'sdg': 327, 'tdg': 318, 't': 312, 'rz': 296, 'cp': 233, 'cz': 233, 'cy': 230, 'ch': 229, 'crz': 224, 'crx': 223, 'swap': 221, 'cswap': 221, 'cry': 217, 'sx': 213, 'p': 211, 'rzz': 209, 'x': 205, 'measure': 101, 'sxdg': 82, 'rx': 76, 'u': 75, 'z': 66, 'y': 62, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},120055,127,"{'rz': 102, 'sx': 102, 'ecr': 115, 'x': 102, 'measure': 101}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},122660,127,"{'x': 102, 'rz': 102, 'sx': 102, 'ecr': 115, 'measure': 101}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},123001,127,"{'rz': 112, 'sx': 112, 'ecr': 126, 'x': 112, 'measure': 101}",-1,-1,{},123345,127,"{'x': 111, 'rz': 112, 'sx': 112, 'ecr': 127, 'measure': 101}",122630,127,"{'rz': 102, 'sx': 102, 'x': 102, 'ecr': 115, 'measure': 101}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},117523,127,"{'rz': 102, 'sx': 102, 'x': 101, 'ecr': 115, 'measure': 101}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},121749,127,"{'rz': 106, 'sx': 106, 'ecr': 120, 'x': 106, 'measure': 101}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},123538,127,"{'rz': 112, 'sx': 112, 'ecr': 127, 'x': 112, 'measure': 101}",-1,-1,{},-1,-1,{},72426,133,"{'sx': 106, 'rz': 105, 'cz': 240, 'x': 101, 'measure': 101}",-1,-1,{},-1,-1,{},-1,-1,{},39683,127,"{'rz': 104, 'sx': 103, 'cx': 244, 'x': 104, 'measure': 101}",-1,-1,{}
2,65,ae,82,486,"{'cp': 3240, 'cx': 162, 'u': 82, 'measure': 82, 'u2': 81, 'u3': 81, 'h': 81, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},7918,127,"{'rz': 87, 'sx': 87, 'ecr': 95, 'x': 68, 'measure': 82}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},7853,127,"{'rz': 85, 'sx': 85, 'ecr': 90, 'x': 67, 'measure': 82}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},9655,127,"{'rz': 85, 'sx': 85, 'ecr': 94, 'x': 67, 'measure': 82}",-1,-1,{},7844,127,"{'rz': 89, 'sx': 89, 'ecr': 98, 'x': 70, 'measure': 82}",8706,127,"{'rz': 84, 'sx': 84, 'ecr': 92, 'x': 62, 'measure': 82}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},9162,127,"{'rz': 89, 'sx': 89, 'ecr': 98, 'x': 64, 'measure': 82}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},7936,127,"{'rz': 86, 'sx': 86, 'ecr': 93, 'x': 66, 'measure': 82}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},10927,127,"{'rz': 82, 'sx': 82, 'ecr': 89, 'x': 62, 'measure': 82}",-1,-1,{},-1,-1,{},6195,133,"{'rz': 83, 'sx': 83, 'cz': 162, 'x': 35, 'measure': 82}",-1,-1,{},-1,-1,{},-1,-1,{},3159,127,"{'rz': 82, 'sx': 82, 'cx': 182, 'x': 55, 'measure': 82}",-1,-1,{}
2,421,dj,89,91,"{'h': 94, 'cx': 88, 'measure': 88, 'u2': 83, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},1194,127,"{'rz': 91, 'sx': 91, 'x': 36, 'ecr': 95, 'measure': 88}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},1218,127,"{'rz': 89, 'sx': 89, 'ecr': 90, 'x': 27, 'measure': 88}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},1296,127,"{'rz': 89, 'sx': 89, 'ecr': 89, 'x': 33, 'measure': 88}",-1,-1,{},1158,127,"{'rz': 89, 'sx': 89, 'ecr': 89, 'x': 25, 'measure': 88}",1261,127,"{'rz': 91, 'sx': 91, 'ecr': 92, 'x': 28, 'measure': 88}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},1296,127,"{'rz': 89, 'sx': 89, 'ecr': 90, 'x': 25, 'measure': 88}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},1137,127,"{'rz': 90, 'sx': 90, 'ecr': 91, 'x': 30, 'measure': 88}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},1146,127,"{'rz': 89, 'sx': 89, 'ecr': 89, 'x': 27, 'measure': 88}",-1,-1,{},-1,-1,{},776,133,"{'rz': 89, 'sx': 90, 'x': 4, 'cz': 101, 'measure': 88}",-1,-1,{},-1,-1,{},-1,-1,{},583,127,"{'rz': 90, 'sx': 90, 'x': 11, 'cx': 154, 'measure': 88}",-1,-1,{}
2,557,portfoliovqe,10,42,"{'cz': 135, 'ry': 40, 'measure': 10, 'barrier': 1}",464,27,"{'sx': 10, 'rz': 10, 'cx': 18, 'x': 1, 'measure': 10}",240,20,"{'u3': 10, 'cx': 22, 'u2': 10, 'u1': 3, 'measure': 10}",-1,-1,{},-1,-1,{},435,27,"{'sx': 10, 'rz': 10, 'cx': 18, 'measure': 10}",-1,-1,{},217,20,"{'u3': 10, 'cx': 22, 'u2': 10, 'u1': 2, 'measure': 10}",-1,-1,{},1021,127,"{'rz': 10, 'sx': 10, 'ecr': 9, 'x': 8, 'measure': 10}",442,65,"{'sx': 10, 'rz': 10, 'cx': 18, 'x': 1, 'measure': 10}",-1,-1,{},736,27,"{'sx': 10, 'rz': 10, 'ecr': 7, 'x': 8, 'cx': 2, 'measure': 10}",349,28,"{'u3': 10, 'cx': 18, 'u2': 10, 'u1': 1, 'measure': 10}",-1,-1,{},1017,127,"{'rz': 10, 'sx': 10, 'ecr': 9, 'x': 9, 'measure': 10}",-1,-1,{},-1,-1,{},435,27,"{'sx': 10, 'rz': 10, 'cx': 18, 'measure': 10}",426,16,"{'sx': 10, 'rz': 10, 'cx': 18, 'measure': 10}",472,27,"{'sx': 10, 'rz': 10, 'cx': 18, 'x': 2, 'measure': 10}",-1,-1,{},232,20,"{'u3': 10, 'cx': 22, 'u2': 10, 'u1': 3, 'measure': 10}",928,127,"{'rz': 10, 'sx': 10, 'ecr': 9, 'x': 10, 'measure': 10}",419,27,"{'sx': 10, 'rz': 10, 'cx': 18, 'x': 1, 'measure': 10}",897,127,"{'rz': 10, 'sx': 10, 'ecr': 9, 'x': 9, 'measure': 10}",981,127,"{'rz': 10, 'sx': 10, 'ecr': 9, 'x': 9, 'measure': 10}",-1,-1,{},-1,-1,{},-1,-1,{},327,65,"{'sx': 10, 'rz': 10, 'cx': 18, 'measure': 10}",-1,-1,{},262,15,"{'sx': 10, 'rz': 10, 'cx': 26, 'x': 5, 'measure': 10}",441,27,"{'sx': 10, 'rz': 10, 'cx': 18, 'measure': 10}",448,27,"{'sx': 10, 'rz': 10, 'cx': 18, 'x': 2, 'measure': 10}",-1,-1,{},927,127,"{'sx': 10, 'rz': 10, 'ecr': 9, 'x': 8, 'measure': 10}",-1,-1,{},-1,-1,{},327,27,"{'sx': 10, 'rz': 10, 'cx': 18, 'measure': 10}",721,27,"{'sx': 10, 'rz': 10, 'ecr': 9, 'x': 6, 'measure': 10}",-1,-1,{},472,33,"{'rz': 10, 'sx': 10, 'cz': 18, 'x': 5, 'measure': 10}",215,20,"{'u3': 10, 'cx': 22, 'u2': 10, 'u1': 1, 'measure': 10}",1003,127,"{'rz': 10, 'sx': 10, 'ecr': 9, 'x': 9, 'measure': 10}",-1,-1,{},299,53,"{'u3': 10, 'cx': 18, 'u2': 10, 'u1': 2, 'measure': 10}",-1,-1,{},-1,-1,{},875,127,"{'sx': 10, 'rz': 10, 'ecr': 9, 'x': 10, 'measure': 10}",239,20,"{'u3': 10, 'cx': 22, 'u2': 10, 'u1': 1, 'measure': 10}",445,27,"{'sx': 12, 'rz': 12, 'cx': 28, 'x': 3, 'measure': 10}",346,133,"{'rz': 10, 'sx': 10, 'cz': 18, 'measure': 10}",418,27,"{'sx': 10, 'rz': 10, 'cx': 18, 'x': 1, 'measure': 10}",-1,-1,{},-1,-1,{},432,127,"{'sx': 10, 'rz': 10, 'cx': 18, 'x': 1, 'measure': 10}",-1,-1,{}
